image_name,label,split,relative_filepath
SPC-EAWAG-0P5X-1529758065193408-1472051075442-028549-116-1860-810-52-52.jpeg,ceratium,validation,ceratium/training_data/SPC-EAWAG-0P5X-1529758065193408-1472051075442-028549-116-1860-810-52-52.jpeg
SPC-EAWAG-0P5X-1535288552875985-971139615385-037429-068-1800-832-64-92.jpeg,filament,validation,filament/training_data/SPC-EAWAG-0P5X-1535288552875985-971139615385-037429-068-1800-832-64-92.jpeg
SPC-EAWAG-0P5X-1534595560270644-278156516202-019499-031-2968-1796-140-192.jpeg,cyclops,validation,cyclops/training_data/SPC-EAWAG-0P5X-1534595560270644-278156516202-019499-031-2968-1796-140-192.jpeg
SPC-EAWAG-0P5X-1541419870655329-7102367865773-006609-041-1666-1772-60-84.jpeg,nauplius,validation,nauplius/training_data/SPC-EAWAG-0P5X-1541419870655329-7102367865773-006609-041-1666-1772-60-84.jpeg
SPC-EAWAG-0P5X-1563250071541608-10155441419296-004619-004-2888-2308-68-72.jpeg,uroglena,validation,uroglena/training_data/SPC-EAWAG-0P5X-1563250071541608-10155441419296-004619-004-2888-2308-68-72.jpeg
SPC-EAWAG-0P5X-1579259387515848-4951090332-005779-008-2114-1450-36-64.jpeg,rotifers,validation,rotifers/training_data/SPC-EAWAG-0P5X-1579259387515848-4951090332-005779-008-2114-1450-36-64.jpeg
SPC-EAWAG-0P5X-1535289548930516-972135698185-047389-085-3030-878-76-76.jpeg,nauplius,validation,nauplius/training_data/SPC-EAWAG-0P5X-1535289548930516-972135698185-047389-085-3030-878-76-76.jpeg
SPC-EAWAG-0P5X-1570496520517712-3678498914130-001109-364-862-622-32-56.jpeg,maybe_cyano,validation,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496520517712-3678498914130-001109-364-862-622-32-56.jpeg
SPC-EAWAG-0P5X-1563260959223782-10166328974273-005499-083-1424-664-60-56.jpeg,uroglena,validation,uroglena/training_data/SPC-EAWAG-0P5X-1563260959223782-10166328974273-005499-083-1424-664-60-56.jpeg
SPC-EAWAG-0P5X-1589530132433452-10275539935391-005229-054-2258-40-132-216.jpeg,asplanchna,validation,asplanchna/training_data/SPC-EAWAG-0P5X-1589530132433452-10275539935391-005229-054-2258-40-132-216.jpeg
SPC-EAWAG-0P5X-1527123977641351-1265828668643-039669-014-408-2118-132-288.jpeg,daphnia,validation,daphnia/training_data/SPC-EAWAG-0P5X-1527123977641351-1265828668643-039669-014-408-2118-132-288.jpeg
SPC-EAWAG-0P5X-1530317786820740-2031764791761-009769-014-1912-916-64-68.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1530317786820740-2031764791761-009769-014-1912-916-64-68.jpeg
SPC-EAWAG-0P5X-1538920227485940-4602762155764-066179-046-1810-1400-120-164.jpeg,asplanchna,validation,asplanchna/training_data/SPC-EAWAG-0P5X-1538920227485940-4602762155764-066179-046-1810-1400-120-164.jpeg
SPC-EAWAG-0P5X-1537966863911939-3649412628245-036539-088-1192-1244-64-100.jpeg,filament,validation,filament/training_data/SPC-EAWAG-0P5X-1537966863911939-3649412628245-036539-088-1192-1244-64-100.jpeg
SPC-EAWAG-0P5X-1528202588280594-539086308790-025779-046-738-470-40-36.jpeg,rotifers,validation,rotifers/training_data/SPC-EAWAG-0P5X-1528202588280594-539086308790-025779-046-738-470-40-36.jpeg
SPC-EAWAG-0P5X-1559498441197471-6403865473529-000319-676-1626-668-60-68.jpeg,asterionella,validation,asterionella/training_data/SPC-EAWAG-0P5X-1559498441197471-6403865473529-000319-676-1626-668-60-68.jpeg
SPC-EAWAG-0P5X-1529457368502408-1171358433317-045589-045-296-1330-212-236.jpeg,cyclops,validation,cyclops/training_data/SPC-EAWAG-0P5X-1529457368502408-1171358433317-045589-045-296-1330-212-236.jpeg
SPC-EAWAG-0P5X-1534554192483265-236789332919-037819-002-1240-2448-292-151.jpeg,eudiaptomus,validation,eudiaptomus/training_data/SPC-EAWAG-0P5X-1534554192483265-236789332919-037819-002-1240-2448-292-151.jpeg
SPC-EAWAG-0P5X-1530014664936822-1728647184243-002550-079-2168-1014-72-92.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1530014664936822-1728647184243-002550-079-2168-1014-72-92.jpeg
SPC-EAWAG-0P5X-1583219193819504-3964695434079-003839-189-1512-1174-92-368.jpeg,filament,validation,filament/training_data/SPC-EAWAG-0P5X-1583219193819504-3964695434079-003839-189-1512-1174-92-368.jpeg
SPC-EAWAG-0P5X-1588154776224849-8900204716048-003669-010-1802-1142-52-60.jpeg,ceratium,validation,ceratium/training_data/SPC-EAWAG-0P5X-1588154776224849-8900204716048-003669-010-1802-1142-52-60.jpeg
SPC-EAWAG-0P5X-1590660282440312-11405672834188-002729-039-2080-654-60-44.jpeg,ceratium,validation,ceratium/training_data/SPC-EAWAG-0P5X-1590660282440312-11405672834188-002729-039-2080-654-60-44.jpeg
SPC-EAWAG-0P5X-1540166880055639-5849396171609-004699-042-992-1502-28-52.jpeg,brachionus,validation,brachionus/training_data/SPC-EAWAG-0P5X-1540166880055639-5849396171609-004699-042-992-1502-28-52.jpeg
SPC-EAWAG-0P5X-1535894563243732-1577141457401-049529-021-2282-1716-76-68.jpeg,kellicottia,validation,kellicottia/training_data/SPC-EAWAG-0P5X-1535894563243732-1577141457401-049529-021-2282-1716-76-68.jpeg
SPC-EAWAG-0P5X-1559793821765390-6699241579323-002119-097-2598-1494-732-596.jpeg,fish,validation,fish/training_data/SPC-EAWAG-0P5X-1559793821765390-6699241579323-002119-097-2598-1494-732-596.jpeg
SPC-EAWAG-0P5X-1536152565032349-1835139570073-037549-027-1968-1546-32-52.jpeg,brachionus,validation,brachionus/training_data/SPC-EAWAG-0P5X-1536152565032349-1835139570073-037549-027-1968-1546-32-52.jpeg
SPC-EAWAG-0P5X-1530189000728808-1902980513416-017909-012-1168-1914-48-52.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1530189000728808-1902980513416-017909-012-1168-1914-48-52.jpeg
SPC-EAWAG-0P5X-1563253224739219-10158594531580-000149-013-1226-1866-80-80.jpeg,uroglena,validation,uroglena/training_data/SPC-EAWAG-0P5X-1563253224739219-10158594531580-000149-013-1226-1866-80-80.jpeg
SPC-EAWAG-0P5X-1589472555551070-10217963926061-005459-035-1040-298-48-60.jpeg,ceratium,validation,ceratium/training_data/SPC-EAWAG-0P5X-1589472555551070-10217963926061-005459-035-1040-298-48-60.jpeg
SPC-EAWAG-0P5X-1578384477795870-11566336170571-004679-011-3094-452-112-112.jpeg,eudiaptomus,validation,eudiaptomus/training_data/SPC-EAWAG-0P5X-1578384477795870-11566336170571-004679-011-3094-452-112-112.jpeg
SPC-EAWAG-0P5X-1532349566495418-4063516996313-023559-032-912-1650-216-192.jpeg,cyclops,validation,cyclops/training_data/SPC-EAWAG-0P5X-1532349566495418-4063516996313-023559-032-912-1650-216-192.jpeg
SPC-EAWAG-0P5X-1563246563269808-10151933213856-005539-072-1998-836-104-96.jpeg,uroglena,validation,uroglena/training_data/SPC-EAWAG-0P5X-1563246563269808-10151933213856-005539-072-1998-836-104-96.jpeg
SPC-EAWAG-0P5X-1535935217958801-1617795602119-024079-020-1274-1724-44-56.jpeg,keratella_quadrata,validation,keratella_quadrata/training_data/SPC-EAWAG-0P5X-1535935217958801-1617795602119-024079-020-1274-1724-44-56.jpeg
SPC-EAWAG-0P5X-1586167449770838-6912907916791-002399-117-454-472-116-152.jpeg,nauplius,validation,nauplius/training_data/SPC-EAWAG-0P5X-1586167449770838-6912907916791-002399-117-454-472-116-152.jpeg
SPC-EAWAG-0P5X-1528983799498373-697795801147-061889-008-1270-1422-44-72.jpeg,keratella_quadrata,validation,keratella_quadrata/training_data/SPC-EAWAG-0P5X-1528983799498373-697795801147-061889-008-1270-1422-44-72.jpeg
SPC-EAWAG-0P5X-1530537498072282-2251472952760-046851-085-3048-1370-88-80.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1530537498072282-2251472952760-046851-085-3048-1370-88-80.jpeg
SPC-EAWAG-0P5X-1527901725850559-238228137844-041149-043-370-1168-64-72.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1527901725850559-238228137844-041149-043-370-1168-64-72.jpeg
SPC-EAWAG-0P5X-1589551699929908-10297107119554-004899-010-2116-1674-92-88.jpeg,nauplius,validation,nauplius/training_data/SPC-EAWAG-0P5X-1589551699929908-10297107119554-004899-010-2116-1674-92-88.jpeg
SPC-EAWAG-0P5X-1530754060571951-2468032477949-052499-263-1536-556-80-72.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1530754060571951-2468032477949-052499-263-1536-556-80-72.jpeg
SPC-EAWAG-0P5X-1563246238226221-10151608186838-002289-004-1152-2346-80-80.jpeg,uroglena,validation,uroglena/training_data/SPC-EAWAG-0P5X-1563246238226221-10151608186838-002289-004-1152-2346-80-80.jpeg
SPC-EAWAG-0P5X-1584529668351314-5275150861421-004589-040-3540-838-60-140.jpeg,kellicottia,validation,kellicottia/training_data/SPC-EAWAG-0P5X-1584529668351314-5275150861421-004589-040-3540-838-60-140.jpeg
SPC-EAWAG-0P5X-1527903485029862-239987284074-058739-059-2270-576-72-56.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1527903485029862-239987284074-058739-059-2270-576-72-56.jpeg
SPC-EAWAG-0P5X-1535116594403847-799183591410-045839-111-1920-222-236-248.jpeg,diaphanosoma,validation,diaphanosoma/training_data/SPC-EAWAG-0P5X-1535116594403847-799183591410-045839-111-1920-222-236-248.jpeg
SPC-EAWAG-0P5X-1589796557112551-10541960572098-005479-001-1458-2388-128-88.jpeg,cyclops,validation,cyclops/training_data/SPC-EAWAG-0P5X-1589796557112551-10541960572098-005479-001-1458-2388-128-88.jpeg
SPC-EAWAG-0P5X-1589256519274683-10001930901926-005099-025-2690-620-208-328.jpeg,daphnia,validation,daphnia/training_data/SPC-EAWAG-0P5X-1589256519274683-10001930901926-005099-025-2690-620-208-328.jpeg
SPC-EAWAG-0P5X-1528636983625648-350984580750-049739-008-2134-1922-48-68.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1528636983625648-350984580750-049739-008-2134-1922-48-68.jpeg
SPC-EAWAG-0P5X-1575382152605498-8564056164088-005429-022-1916-1378-44-48.jpeg,brachionus,validation,brachionus/training_data/SPC-EAWAG-0P5X-1575382152605498-8564056164088-005429-022-1916-1378-44-48.jpeg
SPC-EAWAG-0P5X-1589429055761275-10174464775444-002459-010-1842-1600-32-72.jpeg,ceratium,validation,ceratium/training_data/SPC-EAWAG-0P5X-1589429055761275-10174464775444-002459-010-1842-1600-32-72.jpeg
SPC-EAWAG-0P5X-1539606096026672-5288620558677-012869-098-2420-602-88-60.jpeg,kellicottia,validation,kellicottia/training_data/SPC-EAWAG-0P5X-1539606096026672-5288620558677-012869-098-2420-602-88-60.jpeg
SPC-EAWAG-0P5X-1529541495237177-1255484069632-022849-073-894-1186-360-572.jpeg,daphnia,validation,daphnia/training_data/SPC-EAWAG-0P5X-1529541495237177-1255484069632-022849-073-894-1186-360-572.jpeg
SPC-EAWAG-0P5X-1589537234868850-10282642285640-004249-010-1862-1798-56-44.jpeg,rotifers,validation,rotifers/training_data/SPC-EAWAG-0P5X-1589537234868850-10282642285640-004249-010-1862-1798-56-44.jpeg
SPC-EAWAG-0P5X-1528939033907299-653030825894-046239-019-1402-1500-44-48.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1528939033907299-653030825894-046239-019-1402-1500-44-48.jpeg
SPC-EAWAG-0P5X-1570496537550801-3678515915543-001279-075-1756-2006-48-40.jpeg,maybe_cyano,validation,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496537550801-3678515915543-001279-075-1756-2006-48-40.jpeg
SPC-EAWAG-0P5X-1539522688809363-5205214593870-042789-057-128-1350-64-100.jpeg,nauplius,validation,nauplius/training_data/SPC-EAWAG-0P5X-1539522688809363-5205214593870-042789-057-128-1350-64-100.jpeg
SPC-EAWAG-0P5X-1571821518008881-5003475464579-003089-131-2412-998-112-56.jpeg,paradileptus,validation,paradileptus/training_data/SPC-EAWAG-0P5X-1571821518008881-5003475464579-003089-131-2412-998-112-56.jpeg
SPC-EAWAG-0P5X-1578384332802672-11566191158517-003229-015-704-78-32-84.jpeg,dirt,validation,dirt/training_data/SPC-EAWAG-0P5X-1578384332802672-11566191158517-003229-015-704-78-32-84.jpeg
SPC-EAWAG-0P5X-1570496517553066-3678495913880-001079-084-2528-1912-64-40.jpeg,maybe_cyano,validation,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496517553066-3678495913880-001079-084-2528-1912-64-40.jpeg
SPC-EAWAG-0P5X-1529065058486509-779053616725-010464-034-2266-1764-80-88.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1529065058486509-779053616725-010464-034-2266-1764-80-88.jpeg
SPC-EAWAG-0P5X-1590120045428573-10865443955341-000359-015-532-1680-136-108.jpeg,daphnia,validation,daphnia/training_data/SPC-EAWAG-0P5X-1590120045428573-10865443955341-000359-015-532-1680-136-108.jpeg
SPC-EAWAG-0P5X-1563271238114350-10176607715516-000289-079-1816-568-52-60.jpeg,uroglena,validation,uroglena/training_data/SPC-EAWAG-0P5X-1563271238114350-10176607715516-000289-079-1816-568-52-60.jpeg
SPC-EAWAG-0P5X-1531353619789361-3067583530404-000099-039-232-1420-172-140.jpeg,daphnia,validation,daphnia/training_data/SPC-EAWAG-0P5X-1531353619789361-3067583530404-000099-039-232-1420-172-140.jpeg
SPC-EAWAG-0P5X-1532047731225654-3761685737155-029209-026-2432-1796-352-312.jpeg,diaphanosoma,validation,diaphanosoma/training_data/SPC-EAWAG-0P5X-1532047731225654-3761685737155-029209-026-2432-1796-352-312.jpeg
SPC-EAWAG-0P5X-1528898159101286-612156584364-069465-029-1474-1248-68-64.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1528898159101286-612156584364-069465-029-1474-1248-68-64.jpeg
SPC-EAWAG-0P5X-1529326887144690-1040878774739-036769-022-1374-1874-64-64.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1529326887144690-1040878774739-036769-022-1374-1874-64-64.jpeg
SPC-EAWAG-0P5X-1589530005426458-10275412924833-003959-035-284-648-176-76.jpeg,cyclops,validation,cyclops/training_data/SPC-EAWAG-0P5X-1589530005426458-10275412924833-003959-035-284-648-176-76.jpeg
SPC-EAWAG-0P5X-1589504436691334-10249844588635-000269-016-332-1260-104-316.jpeg,daphnia,validation,daphnia/training_data/SPC-EAWAG-0P5X-1589504436691334-10249844588635-000269-016-332-1260-104-316.jpeg
SPC-EAWAG-0P5X-1563246379262387-10151749198560-003699-054-1150-1240-72-72.jpeg,uroglena,validation,uroglena/training_data/SPC-EAWAG-0P5X-1563246379262387-10151749198560-003699-054-1150-1240-72-72.jpeg
SPC-EAWAG-0P5X-1528809828892348-523827613890-050190-026-1272-1400-60-64.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1528809828892348-523827613890-050190-026-1272-1400-60-64.jpeg
SPC-EAWAG-0P5X-1541337320406320-7019818882794-045099-023-1190-844-1436-1755.jpeg,fish,validation,fish/training_data/SPC-EAWAG-0P5X-1541337320406320-7019818882794-045099-023-1190-844-1436-1755.jpeg
SPC-EAWAG-0P5X-1559498454212888-6403878474610-000449-1125-1976-8-108-48.jpeg,asterionella,validation,asterionella/training_data/SPC-EAWAG-0P5X-1559498454212888-6403878474610-000449-1125-1976-8-108-48.jpeg
SPC-EAWAG-0P5X-1530793836945249-2507808353107-018269-230-1410-572-52-64.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1530793836945249-2507808353107-018269-230-1410-572-52-64.jpeg
SPC-EAWAG-0P5X-1531397852448759-3111815525304-010429-016-2392-2482-580-117.jpeg,fish,validation,fish/training_data/SPC-EAWAG-0P5X-1531397852448759-3111815525304-010429-016-2392-2482-580-117.jpeg
SPC-EAWAG-0P5X-1569405628743323-2587623615807-000189-584-1116-476-48-44.jpeg,maybe_cyano,validation,maybe_cyano/training_data/SPC-EAWAG-0P5X-1569405628743323-2587623615807-000189-584-1116-476-48-44.jpeg
SPC-EAWAG-0P5X-1543240077773471-8922548066443-064679-061-862-508-64-156.jpeg,filament,validation,filament/training_data/SPC-EAWAG-0P5X-1543240077773471-8922548066443-064679-061-862-508-64-156.jpeg
SPC-EAWAG-0P5X-1540513706729394-6196217453548-016969-084-1120-1026-136-192.jpeg,cyclops,validation,cyclops/training_data/SPC-EAWAG-0P5X-1540513706729394-6196217453548-016969-084-1120-1026-136-192.jpeg
SPC-EAWAG-0P5X-1537623806034138-3306359665569-061959-047-1626-1434-244-220.jpeg,diaphanosoma,validation,diaphanosoma/training_data/SPC-EAWAG-0P5X-1537623806034138-3306359665569-061959-047-1626-1434-244-220.jpeg
SPC-EAWAG-0P5X-1534900394191733-582986310603-043839-018-2050-2036-180-396.jpeg,leptodora,validation,leptodora/training_data/SPC-EAWAG-0P5X-1534900394191733-582986310603-043839-018-2050-2036-180-396.jpeg
SPC-EAWAG-0P5X-1528807161631897-521160392176-023520-049-1824-388-72-68.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1528807161631897-521160392176-023520-049-1824-388-72-68.jpeg
SPC-EAWAG-0P5X-1589450972228421-10196380901962-005629-031-2536-410-48-56.jpeg,rotifers,validation,rotifers/training_data/SPC-EAWAG-0P5X-1589450972228421-10196380901962-005629-031-2536-410-48-56.jpeg
SPC-EAWAG-0P5X-1539864303230141-5546823927565-002939-059-2396-1240-92-100.jpeg,nauplius,validation,nauplius/training_data/SPC-EAWAG-0P5X-1539864303230141-5546823927565-002939-059-2396-1240-92-100.jpeg
SPC-EAWAG-0P5X-1543670808212049-9353271897100-051979-032-2356-1014-232-244.jpeg,cyclops,validation,cyclops/training_data/SPC-EAWAG-0P5X-1543670808212049-9353271897100-051979-032-2356-1014-232-244.jpeg
SPC-EAWAG-0P5X-1528893465645336-607463194223-022535-032-2274-596-48-40.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1528893465645336-607463194223-022535-032-2274-596-48-40.jpeg
SPC-EAWAG-0P5X-1537272847058371-2955405670150-008379-051-2630-1258-124-76.jpeg,cyclops,validation,cyclops/training_data/SPC-EAWAG-0P5X-1537272847058371-2955405670150-008379-051-2630-1258-124-76.jpeg
SPC-EAWAG-0P5X-1570496593545328-3678571920199-001839-168-2628-1444-64-60.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1570496593545328-3678571920199-001839-168-2628-1444-64-60.jpeg
SPC-EAWAG-0P5X-1533518500401465-5232435043092-048899-061-3068-1030-112-204.jpeg,cyclops,validation,cyclops/training_data/SPC-EAWAG-0P5X-1533518500401465-5232435043092-048899-061-3068-1030-112-204.jpeg
SPC-EAWAG-0P5X-1527729780746151-66285432511-049699-009-3274-1834-188-184.jpeg,filament,validation,filament/training_data/SPC-EAWAG-0P5X-1527729780746151-66285432511-049699-009-3274-1834-188-184.jpeg
SPC-EAWAG-0P5X-1570496496578961-3678474912135-000869-102-2592-1786-64-60.jpeg,maybe_cyano,validation,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496496578961-3678474912135-000869-102-2592-1786-64-60.jpeg
SPC-EAWAG-0P5X-1583161410722291-3906913204159-002009-219-1008-870-56-276.jpeg,filament,validation,filament/training_data/SPC-EAWAG-0P5X-1583161410722291-3906913204159-002009-219-1008-870-56-276.jpeg
SPC-EAWAG-0P5X-1559674818745488-6580240362430-000089-034-1974-2222-44-40.jpeg,asterionella,validation,asterionella/training_data/SPC-EAWAG-0P5X-1559674818745488-6580240362430-000089-034-1974-2222-44-40.jpeg
SPC-EAWAG-0P5X-1540817814988471-6500321030295-034049-055-2294-1384-96-152.jpeg,cyclops,validation,cyclops/training_data/SPC-EAWAG-0P5X-1540817814988471-6500321030295-034049-055-2294-1384-96-152.jpeg
SPC-EAWAG-0P5X-1561453296619203-8358691735843-000869-101-2478-1392-80-64.jpeg,paradileptus,validation,paradileptus/training_data/SPC-EAWAG-0P5X-1561453296619203-8358691735843-000869-101-2478-1392-80-64.jpeg
SPC-EAWAG-0P5X-1580983346529966-1728880609240-001369-003-548-2228-28-56.jpeg,brachionus,validation,brachionus/training_data/SPC-EAWAG-0P5X-1580983346529966-1728880609240-001369-003-548-2228-28-56.jpeg
SPC-EAWAG-0P5X-1589504782709908-10250190617399-003729-011-1186-1206-152-168.jpeg,asplanchna,validation,asplanchna/training_data/SPC-EAWAG-0P5X-1589504782709908-10250190617399-003729-011-1186-1206-152-168.jpeg
SPC-EAWAG-0P5X-1535287670761476-970257542062-028609-089-1022-0-280-288.jpeg,diaphanosoma,validation,diaphanosoma/training_data/SPC-EAWAG-0P5X-1535287670761476-970257542062-028609-089-1022-0-280-288.jpeg
SPC-EAWAG-0P5X-1589378841296307-10124251028891-004319-018-1536-1138-36-64.jpeg,ceratium,validation,ceratium/training_data/SPC-EAWAG-0P5X-1589378841296307-10124251028891-004319-018-1536-1138-36-64.jpeg
SPC-EAWAG-0P5X-1570496530551754-3678508914961-001209-299-1384-950-68-56.jpeg,maybe_cyano,validation,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496530551754-3678508914961-001209-299-1384-950-68-56.jpeg
SPC-EAWAG-0P5X-1528505996377694-219999120165-035860-066-962-904-64-64.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1528505996377694-219999120165-035860-066-962-904-64-64.jpeg
SPC-EAWAG-0P5X-1529888781619735-1602765645764-039709-091-598-1330-48-52.jpeg,ceratium,validation,ceratium/training_data/SPC-EAWAG-0P5X-1529888781619735-1602765645764-039709-091-598-1330-48-52.jpeg
SPC-EAWAG-0P5X-1535075279093581-757868816103-064679-128-1488-258-232-260.jpeg,diaphanosoma,validation,diaphanosoma/training_data/SPC-EAWAG-0P5X-1535075279093581-757868816103-064679-128-1488-258-232-260.jpeg
SPC-EAWAG-0P5X-1534814121412433-496714760640-045109-076-418-682-116-312.jpeg,leptodora,validation,leptodora/training_data/SPC-EAWAG-0P5X-1534814121412433-496714760640-045109-076-418-682-116-312.jpeg
SPC-EAWAG-0P5X-1528895999900314-609997404881-047875-006-1822-1908-68-72.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1528895999900314-609997404881-047875-006-1822-1908-68-72.jpeg
SPC-EAWAG-0P5X-1528807986727684-521985460760-031770-038-498-1044-60-64.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1528807986727684-521985460760-031770-038-498-1044-60-64.jpeg
SPC-EAWAG-0P5X-1560848690587223-7754094502266-002809-084-442-300-56-36.jpeg,dirt,validation,dirt/training_data/SPC-EAWAG-0P5X-1560848690587223-7754094502266-002809-084-442-300-56-36.jpeg
SPC-EAWAG-0P5X-1540987939606948-6670443134943-007299-106-2414-466-120-160.jpeg,cyclops,validation,cyclops/training_data/SPC-EAWAG-0P5X-1540987939606948-6670443134943-007299-106-2414-466-120-160.jpeg
SPC-EAWAG-0P5X-1563260922246693-10166291971197-005129-067-1232-726-56-56.jpeg,uroglena,validation,uroglena/training_data/SPC-EAWAG-0P5X-1563260922246693-10166291971197-005129-067-1232-726-56-56.jpeg
SPC-EAWAG-0P5X-1527250756290640-1392605472665-011459-019-820-1600-36-56.jpeg,ceratium,validation,ceratium/training_data/SPC-EAWAG-0P5X-1527250756290640-1392605472665-011459-019-820-1600-36-56.jpeg
SPC-EAWAG-0P5X-1589724412190127-10469816733153-004029-020-1382-928-172-80.jpeg,copepod_skins,validation,copepod_skins/training_data/SPC-EAWAG-0P5X-1589724412190127-10469816733153-004029-020-1382-928-172-80.jpeg
SPC-EAWAG-0P5X-1555333406551079-2238893070424-001969-024-1102-1642-36-84.jpeg,unknown,validation,unknown/training_data/SPC-EAWAG-0P5X-1555333406551079-2238893070424-001969-024-1102-1642-36-84.jpeg
SPC-EAWAG-0P5X-1529670339448859-1384326525491-015289-102-1214-1174-36-76.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1529670339448859-1384326525491-015289-102-1214-1174-36-76.jpeg
SPC-EAWAG-0P5X-1532004237452709-3718192563331-026269-058-1316-1740-256-248.jpeg,diaphanosoma,validation,diaphanosoma/training_data/SPC-EAWAG-0P5X-1532004237452709-3718192563331-026269-058-1316-1740-256-248.jpeg
SPC-EAWAG-0P5X-1539994116098650-5676634883752-005069-107-1392-1192-32-60.jpeg,brachionus,validation,brachionus/training_data/SPC-EAWAG-0P5X-1539994116098650-5676634883752-005069-107-1392-1192-32-60.jpeg
SPC-EAWAG-0P5X-1530666794640842-2380767760854-043839-055-3268-1740-80-100.jpeg,kellicottia,validation,kellicottia/training_data/SPC-EAWAG-0P5X-1530666794640842-2380767760854-043839-055-3268-1740-80-100.jpeg
SPC-EAWAG-0P5X-1588759679808929-9505099095965-004699-004-2264-1788-60-48.jpeg,ceratium,validation,ceratium/training_data/SPC-EAWAG-0P5X-1588759679808929-9505099095965-004699-004-2264-1788-60-48.jpeg
SPC-EAWAG-0P5X-1583096537551950-3842040944933-001279-265-3188-468-100-156.jpeg,filament,validation,filament/training_data/SPC-EAWAG-0P5X-1583096537551950-3842040944933-001279-265-3188-468-100-156.jpeg
SPC-EAWAG-0P5X-1533818094937732-5532025392464-020849-001-1210-1996-236-260.jpeg,diaphanosoma,validation,diaphanosoma/training_data/SPC-EAWAG-0P5X-1533818094937732-5532025392464-020849-001-1210-1996-236-260.jpeg
SPC-EAWAG-0P5X-1592309318873893-13054684788732-005089-123-1832-1004-72-80.jpeg,paradileptus,validation,paradileptus/training_data/SPC-EAWAG-0P5X-1592309318873893-13054684788732-005089-123-1832-1004-72-80.jpeg
SPC-EAWAG-0P5X-1589724400215474-10469804732155-003909-012-1790-1308-44-48.jpeg,rotifers,validation,rotifers/training_data/SPC-EAWAG-0P5X-1589724400215474-10469804732155-003909-012-1790-1308-44-48.jpeg
SPC-EAWAG-0P5X-1570496616562703-3678594922111-002069-055-2262-2146-28-60.jpeg,maybe_cyano,validation,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496616562703-3678594922111-002069-055-2262-2146-28-60.jpeg
SPC-EAWAG-0P5X-1529022936956556-736932686854-021269-062-1818-1362-52-56.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1529022936956556-736932686854-021269-062-1818-1362-52-56.jpeg
SPC-EAWAG-0P5X-1539217722583237-4900252861283-017129-174-2166-284-472-404.jpeg,diaphanosoma,validation,diaphanosoma/training_data/SPC-EAWAG-0P5X-1539217722583237-4900252861283-017129-174-2166-284-472-404.jpeg
SPC-EAWAG-0P5X-1539046879902378-4729412667007-036699-030-3184-1596-68-128.jpeg,nauplius,validation,nauplius/training_data/SPC-EAWAG-0P5X-1539046879902378-4729412667007-036699-030-3184-1596-68-128.jpeg
SPC-EAWAG-0P5X-1528548533149835-262535260894-029229-005-1844-2224-60-68.jpeg,dinobryon,validation,dinobryon/training_data/SPC-EAWAG-0P5X-1528548533149835-262535260894-029229-005-1844-2224-60-68.jpeg
SPC-EAWAG-0P5X-1586167259777732-6912717900996-000499-043-1628-1440-124-136.jpeg,nauplius,validation,nauplius/training_data/SPC-EAWAG-0P5X-1586167259777732-6912717900996-000499-043-1628-1440-124-136.jpeg
SPC-EAWAG-0P5X-1570496515531633-3678493913714-001059-375-2254-400-48-40.jpeg,maybe_cyano,validation,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496515531633-3678493913714-001059-375-2254-400-48-40.jpeg
